interview_id,species,life_stage,fin_mark,fate,event_date,water_body,fishing_duration_minutes,angler_count,year,month,week,angler_minutes,fish_count,management_week
FFB7765C-2C89-4EBA-81A9-3065F8748F03,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,161,1,2022,10,NA,161,0,41
FFB7765C-2C89-4EBA-81A9-3065F8748F03,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,161,1,2022,10,NA,161,0,41
FFB7765C-2C89-4EBA-81A9-3065F8748F03,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,161,1,2022,10,NA,161,0,41
FFB7765C-2C89-4EBA-81A9-3065F8748F03,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,161,1,2022,10,NA,161,0,41
FFB7765C-2C89-4EBA-81A9-3065F8748F03,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,161,1,2022,10,NA,161,0,41
FFB7765C-2C89-4EBA-81A9-3065F8748F03,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,161,1,2022,10,NA,161,0,41
FFB7765C-2C89-4EBA-81A9-3065F8748F03,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,161,1,2022,10,NA,161,0,41
FFB7765C-2C89-4EBA-81A9-3065F8748F03,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,161,1,2022,10,NA,161,0,41
1FE160C6-289B-4A49-8A4B-44F875B414E9,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,251,1,2022,10,NA,251,0,41
1FE160C6-289B-4A49-8A4B-44F875B414E9,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,251,1,2022,10,NA,251,0,41
1FE160C6-289B-4A49-8A4B-44F875B414E9,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,251,1,2022,10,NA,251,0,41
1FE160C6-289B-4A49-8A4B-44F875B414E9,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,251,1,2022,10,NA,251,0,41
1FE160C6-289B-4A49-8A4B-44F875B414E9,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,251,1,2022,10,NA,251,0,41
1FE160C6-289B-4A49-8A4B-44F875B414E9,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,251,1,2022,10,NA,251,0,41
1FE160C6-289B-4A49-8A4B-44F875B414E9,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,251,1,2022,10,NA,251,0,41
1FE160C6-289B-4A49-8A4B-44F875B414E9,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,251,1,2022,10,NA,251,0,41
02D263BF-25A9-450C-8E48-EFD1C311907B,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
02D263BF-25A9-450C-8E48-EFD1C311907B,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
02D263BF-25A9-450C-8E48-EFD1C311907B,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
02D263BF-25A9-450C-8E48-EFD1C311907B,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
02D263BF-25A9-450C-8E48-EFD1C311907B,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
02D263BF-25A9-450C-8E48-EFD1C311907B,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
02D263BF-25A9-450C-8E48-EFD1C311907B,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
02D263BF-25A9-450C-8E48-EFD1C311907B,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
D68D050B-E361-491C-93C7-C1C233E66CA3,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,186,1,2022,10,NA,186,0,41
D68D050B-E361-491C-93C7-C1C233E66CA3,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,186,1,2022,10,NA,186,0,41
D68D050B-E361-491C-93C7-C1C233E66CA3,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,186,1,2022,10,NA,186,0,41
D68D050B-E361-491C-93C7-C1C233E66CA3,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,186,1,2022,10,NA,186,0,41
D68D050B-E361-491C-93C7-C1C233E66CA3,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,186,1,2022,10,NA,186,0,41
D68D050B-E361-491C-93C7-C1C233E66CA3,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,186,1,2022,10,NA,186,0,41
D68D050B-E361-491C-93C7-C1C233E66CA3,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,186,1,2022,10,NA,186,0,41
D68D050B-E361-491C-93C7-C1C233E66CA3,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,186,1,2022,10,NA,186,0,41
B10F9E24-207F-45A6-B853-6C21339484DF,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,189,1,2022,10,NA,189,0,41
B10F9E24-207F-45A6-B853-6C21339484DF,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,189,1,2022,10,NA,189,0,41
B10F9E24-207F-45A6-B853-6C21339484DF,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,189,1,2022,10,NA,189,0,41
B10F9E24-207F-45A6-B853-6C21339484DF,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,189,1,2022,10,NA,189,0,41
B10F9E24-207F-45A6-B853-6C21339484DF,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,189,1,2022,10,NA,189,0,41
B10F9E24-207F-45A6-B853-6C21339484DF,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,189,1,2022,10,NA,189,0,41
B10F9E24-207F-45A6-B853-6C21339484DF,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,189,1,2022,10,NA,189,0,41
B10F9E24-207F-45A6-B853-6C21339484DF,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,189,1,2022,10,NA,189,0,41
21D27299-F400-4E02-BFBC-6F02FE541774,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,191,1,2022,10,NA,191,0,41
21D27299-F400-4E02-BFBC-6F02FE541774,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,191,1,2022,10,NA,191,0,41
21D27299-F400-4E02-BFBC-6F02FE541774,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,191,1,2022,10,NA,191,0,41
21D27299-F400-4E02-BFBC-6F02FE541774,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,191,1,2022,10,NA,191,0,41
21D27299-F400-4E02-BFBC-6F02FE541774,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,191,1,2022,10,NA,191,0,41
21D27299-F400-4E02-BFBC-6F02FE541774,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,191,1,2022,10,NA,191,0,41
21D27299-F400-4E02-BFBC-6F02FE541774,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,191,1,2022,10,NA,191,0,41
21D27299-F400-4E02-BFBC-6F02FE541774,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,191,1,2022,10,NA,191,0,41
C3942F90-B6FE-44D9-BCFA-D8BC5A0EDCE6,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
C3942F90-B6FE-44D9-BCFA-D8BC5A0EDCE6,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
C3942F90-B6FE-44D9-BCFA-D8BC5A0EDCE6,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
C3942F90-B6FE-44D9-BCFA-D8BC5A0EDCE6,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
C3942F90-B6FE-44D9-BCFA-D8BC5A0EDCE6,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
C3942F90-B6FE-44D9-BCFA-D8BC5A0EDCE6,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
C3942F90-B6FE-44D9-BCFA-D8BC5A0EDCE6,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
C3942F90-B6FE-44D9-BCFA-D8BC5A0EDCE6,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,120,1,2022,10,NA,120,0,41
C944ABBE-111D-493C-96C3-CBA7762F8271,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,63,1,2022,10,NA,63,0,41
C944ABBE-111D-493C-96C3-CBA7762F8271,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,63,1,2022,10,NA,63,0,41
C944ABBE-111D-493C-96C3-CBA7762F8271,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,63,1,2022,10,NA,63,0,41
C944ABBE-111D-493C-96C3-CBA7762F8271,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,63,1,2022,10,NA,63,0,41
C944ABBE-111D-493C-96C3-CBA7762F8271,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,63,1,2022,10,NA,63,0,41
C944ABBE-111D-493C-96C3-CBA7762F8271,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,63,1,2022,10,NA,63,0,41
C944ABBE-111D-493C-96C3-CBA7762F8271,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,63,1,2022,10,NA,63,0,41
C944ABBE-111D-493C-96C3-CBA7762F8271,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,63,1,2022,10,NA,63,0,41
5BDA931D-FCE9-4071-BF9E-82197B8AEDED,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,172,1,2022,10,NA,172,0,41
5BDA931D-FCE9-4071-BF9E-82197B8AEDED,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,172,1,2022,10,NA,172,0,41
5BDA931D-FCE9-4071-BF9E-82197B8AEDED,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,172,1,2022,10,NA,172,0,41
5BDA931D-FCE9-4071-BF9E-82197B8AEDED,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,172,1,2022,10,NA,172,0,41
5BDA931D-FCE9-4071-BF9E-82197B8AEDED,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,172,1,2022,10,NA,172,0,41
5BDA931D-FCE9-4071-BF9E-82197B8AEDED,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,172,1,2022,10,NA,172,0,41
5BDA931D-FCE9-4071-BF9E-82197B8AEDED,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,172,1,2022,10,NA,172,0,41
5BDA931D-FCE9-4071-BF9E-82197B8AEDED,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,172,1,2022,10,NA,172,0,41
9740AF9E-479C-452B-8720-7B928E3FD8FA,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,0,1,2022,10,NA,0,0,41
9740AF9E-479C-452B-8720-7B928E3FD8FA,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,0,1,2022,10,NA,0,0,41
9740AF9E-479C-452B-8720-7B928E3FD8FA,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,0,1,2022,10,NA,0,0,41
9740AF9E-479C-452B-8720-7B928E3FD8FA,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,0,1,2022,10,NA,0,0,41
9740AF9E-479C-452B-8720-7B928E3FD8FA,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,0,1,2022,10,NA,0,0,41
9740AF9E-479C-452B-8720-7B928E3FD8FA,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,0,1,2022,10,NA,0,0,41
9740AF9E-479C-452B-8720-7B928E3FD8FA,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,0,1,2022,10,NA,0,0,41
9740AF9E-479C-452B-8720-7B928E3FD8FA,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,0,1,2022,10,NA,0,0,41
3D0424C9-1AC2-4F6D-9E85-6A56464F6B8E,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,143,1,2022,10,NA,143,0,41
3D0424C9-1AC2-4F6D-9E85-6A56464F6B8E,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,143,1,2022,10,NA,143,0,41
3D0424C9-1AC2-4F6D-9E85-6A56464F6B8E,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,143,1,2022,10,NA,143,0,41
3D0424C9-1AC2-4F6D-9E85-6A56464F6B8E,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,143,1,2022,10,NA,143,0,41
3D0424C9-1AC2-4F6D-9E85-6A56464F6B8E,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,143,1,2022,10,NA,143,0,41
3D0424C9-1AC2-4F6D-9E85-6A56464F6B8E,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,143,1,2022,10,NA,143,0,41
3D0424C9-1AC2-4F6D-9E85-6A56464F6B8E,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,143,1,2022,10,NA,143,0,41
3D0424C9-1AC2-4F6D-9E85-6A56464F6B8E,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,143,1,2022,10,NA,143,0,41
49862005-E19A-4086-9660-E4F498465E48,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,219,2,2022,10,NA,438,0,41
49862005-E19A-4086-9660-E4F498465E48,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,219,2,2022,10,NA,438,0,41
49862005-E19A-4086-9660-E4F498465E48,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,219,2,2022,10,NA,438,0,41
49862005-E19A-4086-9660-E4F498465E48,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,219,2,2022,10,NA,438,0,41
49862005-E19A-4086-9660-E4F498465E48,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,219,2,2022,10,NA,438,0,41
49862005-E19A-4086-9660-E4F498465E48,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,219,2,2022,10,NA,438,0,41
49862005-E19A-4086-9660-E4F498465E48,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,219,2,2022,10,NA,438,0,41
49862005-E19A-4086-9660-E4F498465E48,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,219,2,2022,10,NA,438,0,41
D01A6803-DA37-4424-B961-B4AE0B662594,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,85,2,2022,10,NA,170,0,41
D01A6803-DA37-4424-B961-B4AE0B662594,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,85,2,2022,10,NA,170,0,41
D01A6803-DA37-4424-B961-B4AE0B662594,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,85,2,2022,10,NA,170,0,41
D01A6803-DA37-4424-B961-B4AE0B662594,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,85,2,2022,10,NA,170,0,41
D01A6803-DA37-4424-B961-B4AE0B662594,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,85,2,2022,10,NA,170,0,41
D01A6803-DA37-4424-B961-B4AE0B662594,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,85,2,2022,10,NA,170,0,41
D01A6803-DA37-4424-B961-B4AE0B662594,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,85,2,2022,10,NA,170,0,41
D01A6803-DA37-4424-B961-B4AE0B662594,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,85,2,2022,10,NA,170,0,41
033A030D-B76E-4902-9B94-810DF686C15A,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
033A030D-B76E-4902-9B94-810DF686C15A,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
033A030D-B76E-4902-9B94-810DF686C15A,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
033A030D-B76E-4902-9B94-810DF686C15A,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
033A030D-B76E-4902-9B94-810DF686C15A,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
033A030D-B76E-4902-9B94-810DF686C15A,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
033A030D-B76E-4902-9B94-810DF686C15A,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
033A030D-B76E-4902-9B94-810DF686C15A,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
A554E5C4-0C12-48D1-8FB0-6DC871DEE5E0,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,208,1,2022,10,NA,208,0,41
A554E5C4-0C12-48D1-8FB0-6DC871DEE5E0,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,208,1,2022,10,NA,208,0,41
A554E5C4-0C12-48D1-8FB0-6DC871DEE5E0,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,208,1,2022,10,NA,208,0,41
A554E5C4-0C12-48D1-8FB0-6DC871DEE5E0,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,208,1,2022,10,NA,208,0,41
A554E5C4-0C12-48D1-8FB0-6DC871DEE5E0,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,208,1,2022,10,NA,208,0,41
A554E5C4-0C12-48D1-8FB0-6DC871DEE5E0,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,208,1,2022,10,NA,208,0,41
A554E5C4-0C12-48D1-8FB0-6DC871DEE5E0,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,208,1,2022,10,NA,208,0,41
A554E5C4-0C12-48D1-8FB0-6DC871DEE5E0,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,208,1,2022,10,NA,208,0,41
D74256C2-826F-45C7-BB66-D0AFBC86F158,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,87,1,2022,10,NA,87,0,41
D74256C2-826F-45C7-BB66-D0AFBC86F158,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,87,1,2022,10,NA,87,0,41
D74256C2-826F-45C7-BB66-D0AFBC86F158,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,87,1,2022,10,NA,87,0,41
D74256C2-826F-45C7-BB66-D0AFBC86F158,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,87,1,2022,10,NA,87,0,41
D74256C2-826F-45C7-BB66-D0AFBC86F158,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,87,1,2022,10,NA,87,0,41
D74256C2-826F-45C7-BB66-D0AFBC86F158,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,87,1,2022,10,NA,87,0,41
D74256C2-826F-45C7-BB66-D0AFBC86F158,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,87,1,2022,10,NA,87,0,41
D74256C2-826F-45C7-BB66-D0AFBC86F158,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,87,1,2022,10,NA,87,0,41
E57983BC-C728-4D38-98D0-FB4C3A83117C,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,112,1,2022,10,NA,112,0,41
E57983BC-C728-4D38-98D0-FB4C3A83117C,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,112,1,2022,10,NA,112,0,41
E57983BC-C728-4D38-98D0-FB4C3A83117C,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,112,1,2022,10,NA,112,0,41
E57983BC-C728-4D38-98D0-FB4C3A83117C,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,112,1,2022,10,NA,112,0,41
E57983BC-C728-4D38-98D0-FB4C3A83117C,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,112,1,2022,10,NA,112,0,41
E57983BC-C728-4D38-98D0-FB4C3A83117C,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,112,1,2022,10,NA,112,0,41
E57983BC-C728-4D38-98D0-FB4C3A83117C,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,112,1,2022,10,NA,112,0,41
E57983BC-C728-4D38-98D0-FB4C3A83117C,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,112,1,2022,10,NA,112,0,41
2C6C4A0B-1203-47F2-A850-8A0C0A0E67DE,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,114,1,2022,10,NA,114,0,41
2C6C4A0B-1203-47F2-A850-8A0C0A0E67DE,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,114,1,2022,10,NA,114,0,41
2C6C4A0B-1203-47F2-A850-8A0C0A0E67DE,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,114,1,2022,10,NA,114,0,41
2C6C4A0B-1203-47F2-A850-8A0C0A0E67DE,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,114,1,2022,10,NA,114,0,41
2C6C4A0B-1203-47F2-A850-8A0C0A0E67DE,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,114,1,2022,10,NA,114,0,41
2C6C4A0B-1203-47F2-A850-8A0C0A0E67DE,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,114,1,2022,10,NA,114,0,41
2C6C4A0B-1203-47F2-A850-8A0C0A0E67DE,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,114,1,2022,10,NA,114,0,41
2C6C4A0B-1203-47F2-A850-8A0C0A0E67DE,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,114,1,2022,10,NA,114,0,41
A667E225-D76D-47B1-B937-623D47BB6469,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
A667E225-D76D-47B1-B937-623D47BB6469,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
A667E225-D76D-47B1-B937-623D47BB6469,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
A667E225-D76D-47B1-B937-623D47BB6469,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
A667E225-D76D-47B1-B937-623D47BB6469,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
A667E225-D76D-47B1-B937-623D47BB6469,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
A667E225-D76D-47B1-B937-623D47BB6469,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
A667E225-D76D-47B1-B937-623D47BB6469,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,153,1,2022,10,NA,153,0,41
6B32CD12-93CF-43DE-808B-FE88FF14557B,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,324,1,2022,10,NA,324,0,41
6B32CD12-93CF-43DE-808B-FE88FF14557B,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,324,1,2022,10,NA,324,0,41
6B32CD12-93CF-43DE-808B-FE88FF14557B,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,324,1,2022,10,NA,324,0,41
6B32CD12-93CF-43DE-808B-FE88FF14557B,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,324,1,2022,10,NA,324,0,41
6B32CD12-93CF-43DE-808B-FE88FF14557B,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,324,1,2022,10,NA,324,0,41
6B32CD12-93CF-43DE-808B-FE88FF14557B,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,324,1,2022,10,NA,324,0,41
6B32CD12-93CF-43DE-808B-FE88FF14557B,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,324,1,2022,10,NA,324,0,41
6B32CD12-93CF-43DE-808B-FE88FF14557B,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,324,1,2022,10,NA,324,0,41
808601BD-D0F5-485E-AA32-4DD4E382C529,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,198,2,2022,10,NA,396,0,41
808601BD-D0F5-485E-AA32-4DD4E382C529,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,198,2,2022,10,NA,396,0,41
808601BD-D0F5-485E-AA32-4DD4E382C529,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,198,2,2022,10,NA,396,0,41
808601BD-D0F5-485E-AA32-4DD4E382C529,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,198,2,2022,10,NA,396,0,41
808601BD-D0F5-485E-AA32-4DD4E382C529,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,198,2,2022,10,NA,396,0,41
808601BD-D0F5-485E-AA32-4DD4E382C529,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,198,2,2022,10,NA,396,0,41
808601BD-D0F5-485E-AA32-4DD4E382C529,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,198,2,2022,10,NA,396,0,41
808601BD-D0F5-485E-AA32-4DD4E382C529,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,198,2,2022,10,NA,396,0,41
2B9CAAD8-40B1-46C2-AE08-11E8F1BFA578,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,60,1,2022,10,NA,60,0,41
2B9CAAD8-40B1-46C2-AE08-11E8F1BFA578,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,60,1,2022,10,NA,60,0,41
2B9CAAD8-40B1-46C2-AE08-11E8F1BFA578,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,60,1,2022,10,NA,60,0,41
2B9CAAD8-40B1-46C2-AE08-11E8F1BFA578,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,60,1,2022,10,NA,60,0,41
2B9CAAD8-40B1-46C2-AE08-11E8F1BFA578,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,60,1,2022,10,NA,60,0,41
2B9CAAD8-40B1-46C2-AE08-11E8F1BFA578,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,60,1,2022,10,NA,60,0,41
2B9CAAD8-40B1-46C2-AE08-11E8F1BFA578,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,60,1,2022,10,NA,60,0,41
2B9CAAD8-40B1-46C2-AE08-11E8F1BFA578,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,60,1,2022,10,NA,60,0,41
3FBD8EB6-B33C-4CE3-97E9-7FE7DBAA782C,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,144,1,2022,10,NA,144,0,41
3FBD8EB6-B33C-4CE3-97E9-7FE7DBAA782C,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,144,1,2022,10,NA,144,0,41
3FBD8EB6-B33C-4CE3-97E9-7FE7DBAA782C,Chinook,Adult,UM,Kept,2022-10-08,Nisqually River,144,1,2022,10,NA,144,0,41
3FBD8EB6-B33C-4CE3-97E9-7FE7DBAA782C,Chinook,Adult,UM,Released,2022-10-08,Nisqually River,144,1,2022,10,NA,144,0,41
3FBD8EB6-B33C-4CE3-97E9-7FE7DBAA782C,Chinook,Jack,AD,Kept,2022-10-08,Nisqually River,144,1,2022,10,NA,144,0,41
3FBD8EB6-B33C-4CE3-97E9-7FE7DBAA782C,Chinook,Jack,AD,Released,2022-10-08,Nisqually River,144,1,2022,10,NA,144,0,41
3FBD8EB6-B33C-4CE3-97E9-7FE7DBAA782C,Chinook,Jack,UM,Kept,2022-10-08,Nisqually River,144,1,2022,10,NA,144,0,41
3FBD8EB6-B33C-4CE3-97E9-7FE7DBAA782C,Chinook,Jack,UM,Released,2022-10-08,Nisqually River,144,1,2022,10,NA,144,0,41
9ABAD293-289A-4DE2-B942-415C505DF704,Chinook,Adult,AD,Kept,2022-10-08,Nisqually River,237,1,2022,10,NA,237,0,41
9ABAD293-289A-4DE2-B942-415C505DF704,Chinook,Adult,AD,Released,2022-10-08,Nisqually River,237,1,2022,10,NA,237,0,41
