interview_id,event_date,year,month,fishing_duration_minutes,angler_count,angler_minutes,trip_status,boat_used,trip_guided,boat_type,fishing_start_time,fishing_end_time,um_adult,ad_adult,released_adult,kept_adult,um_jack,ad_jack,released_jack,kept_jack,um_total,ad_total,released_total,kept_total,had.ad,had.um,had.release,had.kept
E6D85620-BEB8-4E4C-A6F3-0D9F5F8F68C2,2021-09-03,2021,9,515,1,515,Complete,No,NA,NA,08:45:00,17:20:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
E6E5FBE3-E428-4C4B-A74A-AD613F6C578A,2022-10-22,2022,10,84,1,84,Complete,No,NA,NA,07:50:00,09:14:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E6E9A7EC-BE56-4B24-9600-CFA4DF82344F,2023-08-23,2023,8,244,2,488,Complete,No,NA,NA,13:00:00,17:04:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E6EC35B3-5A50-4F8C-92C4-88ACF0DB5469,2021-09-11,2021,9,40,1,40,Complete,No,NA,NA,07:30:00,08:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7047C2E-ABFB-46F4-BF70-B2954C5CEC12,2021-09-11,2021,9,250,3,750,Complete,No,NA,NA,06:00:00,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7096675-EF99-4220-8CF4-2613B0C133CA,2021-08-25,2021,8,255,1,255,Complete,No,NA,NA,11:00:00,15:15:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E710CBC5-19DB-40CA-B9A0-FC652D13C4C9,2023-09-29,2023,9,31,1,31,Complete,No,NA,NA,13:00:00,13:31:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E712769F-8711-4BA6-AA42-BB7744B06F29,2021-09-20,2021,9,175,1,175,Complete,No,NA,NA,06:30:00,09:25:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E717508D-B30C-452A-A38C-B993E5BF252D,2021-09-17,2021,9,455,3,1365,Complete,Yes,NA,NA,07:30:00,15:05:00,2,3,2,3,0,0,0,0,2,3,2,3,TRUE,TRUE,TRUE,TRUE
E71D34CD-0DA5-4B94-B4D6-C15340B8145F,2022-10-06,2022,10,307,1,307,Complete,No,NA,NA,06:15:00,11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E723C4DA-9583-4411-AB09-2A5926664A3D,2023-09-02,2023,9,177,1,177,Complete,No,NA,NA,08:15:00,11:12:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E72BDE62-ECE9-4CF9-AF34-88BCAEC088BF,2022-08-27,2022,8,209,1,209,Complete,No,NA,NA,15:30:00,18:59:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E72C9ECE-BF6D-4E8F-BC7A-1CFD4CABB398,2022-08-18,2022,8,115,1,115,Complete,No,NA,NA,05:15:00,07:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E73310A9-AC1D-4789-896D-19928EE9C9BC,2021-09-15,2021,9,235,1,235,Complete,No,NA,NA,06:45:00,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E746AE54-4A05-4968-985C-E395A119179E,2023-09-16,2023,9,372,3,1116,Complete,No,NA,NA,09:00:00,15:12:00,1,3,1,3,0,0,0,0,1,3,1,3,TRUE,TRUE,TRUE,TRUE
E7494C2B-2010-407A-9F9C-083E4B7DC793,2021-09-03,2021,9,130,1,130,Complete,No,NA,NA,08:00:00,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E74AF72C-1CDA-431C-9013-1DBC8AEAE389,2023-08-04,2023,8,73,1,73,Complete,No,NA,NA,15:40:00,16:53:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E750DD83-3A1A-4359-BCF6-7B4D70726800,2022-11-03,2022,11,20,1,20,Complete,No,NA,NA,14:45:00,15:05:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7512624-4742-41B5-BA83-C31B4D3E310C,2023-09-08,2023,9,138,1,138,Complete,No,NA,NA,14:15:00,16:33:00,0,2,0,2,0,0,0,0,0,2,0,2,TRUE,FALSE,FALSE,TRUE
E751948D-1766-4A8C-B597-B0A28D7DA179,2022-09-28,2022,9,334,4,1336,Complete,No,NA,NA,08:00:00,13:34:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7578511-1CD3-4FC0-A7FD-61DE70E3FBC4,2021-09-24,2021,9,185,1,185,Complete,No,NA,NA,07:15:00,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E757C196-174C-4714-B558-DE4A2F446876,2022-08-25,2022,8,162,1,162,Complete,No,NA,NA,05:17:00,07:59:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E75EF9D9-BBFC-44B9-AE03-4E970EC1A29C,2022-10-20,2022,10,74,2,148,Complete,No,NA,NA,15:30:00,16:44:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E777E2ED-6EAC-4746-80B9-012BA3E60BB3,2022-10-21,2022,10,83,1,83,Complete,No,NA,NA,09:30:00,10:53:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E77CCB4F-49C9-4FF3-BBC0-983ADEE25130,2023-09-26,2023,9,377,1,377,Complete,No,NA,NA,06:02:00,12:19:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E77CF0D3-22AA-405E-B29B-CB46213D3A15,2021-09-24,2021,9,115,1,115,Complete,No,NA,NA,06:00:00,07:55:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E78E736E-E753-4181-A32A-B692048B68BF,2023-08-26,2023,8,147,1,147,Complete,No,NA,NA,06:15:00,08:42:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E79619C7-5825-4B1D-9AB8-3EB650206ED3,2021-09-14,2021,9,205,2,410,Complete,No,NA,NA,06:00:00,09:25:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7BEC9CE-C04F-4F4D-A5FA-ADC81D555075,2023-09-07,2023,9,120,1,120,Complete,No,NA,NA,10:11:00,12:11:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7C29613-6E4B-4A7B-B8F6-F2917EF0F162,2023-10-14,2023,10,127,2,254,Complete,No,NA,NA,06:30:00,08:37:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7C846AA-6621-44AA-B729-1DBC224870C0,2021-10-19,2021,10,70,1,70,Complete,No,NA,NA,08:30:00,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7D21C36-2315-422B-94AA-E220D99CDD31,2023-09-09,2023,9,351,1,351,Complete,No,NA,NA,07:00:00,12:51:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7D52E13-30F7-430C-8504-47F64267BE26,2022-08-19,2022,8,165,2,330,Complete,No,NA,NA,16:30:00,19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7E0038B-7E7A-43FB-B628-36EC4E470F06,2022-09-20,2022,9,199,1,199,Complete,No,NA,NA,08:00:00,11:19:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7F042B0-8E2F-472B-ACB1-3ABCD8906483,2021-09-04,2021,9,540,1,540,Complete,No,NA,NA,06:00:00,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E7F30D6E-5FB4-45B0-8D03-5DFCE1CD7852,2022-09-23,2022,9,398,1,398,Complete,No,NA,NA,06:30:00,13:08:00,0,0,0,0,0,2,0,2,0,2,0,2,TRUE,FALSE,FALSE,TRUE
E7F43217-AFCE-4779-A3E2-649C9F79EF00,2021-08-26,2021,8,160,1,160,Complete,No,NA,NA,05:25:00,08:05:00,3,0,3,0,0,0,0,0,3,0,3,0,FALSE,TRUE,TRUE,FALSE
E7FAB897-0A5F-48A2-8CBA-826243E232B3,2021-09-18,2021,9,570,1,570,Complete,No,NA,NA,06:30:00,16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8007EFB-D505-42CC-860F-EC7DD780FB83,2021-09-11,2021,9,NA,2,NA,Incomplete,No,NA,NA,09:15:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E803FFCE-DE80-404D-A4D5-B9BB13A09810,2021-09-03,2021,9,NA,1,NA,Incomplete,No,NA,NA,07:00:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E807F67E-7F82-4C0F-A751-BB0FA6A6147E,2022-10-22,2022,10,353,1,353,Complete,No,NA,NA,08:00:00,13:53:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E80EFA6C-0D98-4936-8B63-06D4971F5D28,2023-09-07,2023,9,437,1,437,Complete,No,NA,NA,06:30:00,13:47:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E81228E0-6365-4D95-A082-F225DB58FF4F,2022-09-20,2022,9,88,2,176,Complete,No,NA,NA,13:00:00,14:28:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8152153-39DA-4389-A1BB-A615A7D6D40F,2021-09-24,2021,9,355,1,355,Complete,No,NA,NA,06:00:00,11:55:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E81D1FF2-EBF0-46D8-AE4C-44B51C9D733C,2023-10-14,2023,10,180,2,360,Complete,No,NA,NA,08:56:00,11:56:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E82593BF-6F06-4C9C-ABFE-5148C2F39CDB,2022-10-08,2022,10,131,1,131,Complete,No,NA,NA,08:00:00,10:11:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8280D63-CDAC-404C-B99B-85C1E4E178E3,2021-09-11,2021,9,NA,1,NA,Incomplete,No,NA,NA,09:00:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E82BB311-A0E0-45FF-9CDA-505C6B7CA5BA,2021-08-14,2021,8,115,1,115,Complete,No,NA,NA,07:00:00,08:55:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E82CCD3D-C57F-4A4E-A2DB-8C7C60A3A182,2021-09-07,2021,9,185,1,185,Complete,No,NA,NA,09:30:00,12:35:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E82F3C94-E79B-451C-A86B-55960B478855,2023-08-02,2023,8,80,2,160,Complete,No,NA,NA,17:30:00,18:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8377201-FE77-4A22-AC6A-2231ED1EA73E,2022-09-13,2022,9,770,1,770,Complete,No,NA,NA,03:45:00,16:35:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E83B1A56-10AC-4897-8CF9-CAAE3AAB704A,2023-08-04,2023,8,192,1,192,Complete,No,NA,NA,04:45:00,07:57:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E847A364-5023-4DA2-BC2D-CCD6486C7B53,2021-08-25,2021,8,180,1,180,Complete,No,NA,NA,07:00:00,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E850D320-FD07-466E-B185-CEDE7C513976,2022-08-25,2022,8,118,1,118,Complete,No,NA,NA,06:00:00,07:58:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8565460-8BDD-4F34-A558-4F9D0E11443B,2022-07-05,2022,7,90,2,180,Complete,No,NA,NA,15:30:00,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E869B57B-40E0-4D89-AFEE-4F54F5AC0F61,2022-09-09,2022,9,127,1,127,Complete,No,NA,NA,11:30:00,13:37:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E86F0AB3-1B92-4288-8FC3-1813CA9BFEF8,2022-09-28,2022,9,438,4,1752,Complete,Yes,NA,Pontoon/Kick/Kayak/Dinghy,07:30:00,14:48:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E872B579-D0CA-469B-8420-E040266523CA,2021-09-01,2021,9,75,2,150,Complete,No,NA,NA,17:45:00,19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8753AC3-8151-4C82-91AF-753B21BEE64E,2022-08-26,2022,8,340,1,340,Complete,No,NA,NA,08:00:00,13:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E879438F-641A-404D-A6D5-A78AAB91D35A,2021-08-27,2021,8,390,1,390,Complete,No,NA,NA,07:00:00,13:30:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
E88AB43F-0E15-4BD1-B0D9-23619FDC6B76,2023-09-02,2023,9,50,1,50,Complete,No,NA,NA,15:00:00,15:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E895806D-8AD1-4241-9933-F61A9056C903,2021-09-01,2021,9,225,1,225,Complete,No,NA,NA,07:00:00,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E89FE073-0DCA-47F7-A375-64763601E7FE,2021-09-14,2021,9,235,1,235,Complete,No,NA,NA,06:45:00,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8A21232-0721-4B79-A199-E80E10751AD1,2021-08-26,2021,8,260,2,520,Complete,Yes,NA,NA,07:00:00,11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8AB949D-CBB6-4C02-9C62-2B43C6304D04,2021-09-04,2021,9,130,2,260,Complete,No,NA,NA,15:00:00,17:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8B68858-8343-46C3-A972-D5817718CBBE,2022-10-21,2022,10,230,1,230,Complete,No,NA,NA,08:00:00,11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8B8AF7D-0819-4E04-A0C6-43E557B7506C,2021-09-11,2021,9,NA,2,NA,Incomplete,No,NA,NA,07:00:00,NA,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
E8BDBC61-96F9-4EFE-A929-C587C0E42C3B,2021-08-13,2021,8,50,1,50,Complete,No,NA,NA,12:30:00,13:20:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8C5B97B-7F78-4CF9-8C45-AE4A7B0D9902,2023-10-11,2023,10,140,2,280,Complete,No,NA,NA,09:00:00,11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8D34176-2D4F-4210-8BE6-5FFF6AF1547B,2023-09-14,2023,9,134,2,268,Complete,No,NA,NA,11:00:00,13:14:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8D676BA-B85E-40E5-87E5-8938CA84D6FF,2021-09-11,2021,9,118,2,236,Complete,No,NA,NA,12:00:00,13:58:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8DC8073-48E3-4701-9E80-7BC3552E9ACB,2023-08-26,2023,8,120,1,120,Complete,No,NA,NA,06:05:00,08:05:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8E360D2-C9C4-4271-9D53-52ACFCE3681F,2022-07-10,2022,7,192,1,192,Complete,No,NA,NA,13:30:00,16:42:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8F2C72E-2D7C-4306-9E7F-751A471EDF72,2021-09-01,2021,9,620,1,620,Complete,No,NA,NA,07:00:00,17:20:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E8F9D346-74CA-4160-A021-1FB028A906E2,2021-09-01,2021,9,120,1,120,Complete,No,NA,NA,14:50:00,16:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E90A915D-7A7C-4E33-9765-9FF69E7A4F4D,2022-09-17,2022,9,286,1,286,Complete,No,NA,NA,07:15:00,12:01:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E92A012A-D027-43DB-AB6F-0F66CD78F189,2021-09-14,2021,9,90,1,90,Complete,No,NA,NA,15:30:00,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E932AB7D-9C99-46BB-9D6D-B52E5454A8AD,2023-09-23,2023,9,234,1,234,Complete,No,NA,NA,07:00:00,10:54:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9498D92-8B92-42CF-80A8-FAFD4A9F93EF,2021-09-20,2021,9,250,1,250,Complete,No,NA,NA,10:00:00,14:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E95D2879-2B6A-4A04-AEF2-9FE6B5CE8DAF,2023-08-09,2023,8,60,1,60,Complete,No,NA,NA,05:59:00,06:59:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E989A43A-EBD7-4A37-8853-F95A4A923A62,2022-08-25,2022,8,355,1,355,Complete,No,NA,NA,05:00:00,10:55:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E98AF2DD-DCAA-41B5-840E-47D178A90F0E,2023-08-30,2023,8,235,1,235,Complete,No,NA,NA,06:30:00,10:25:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E98DED67-F7DC-4073-ACDE-DCF248508603,2021-08-20,2021,8,210,1,210,Complete,No,NA,NA,05:30:00,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E999C65F-3C01-4A7D-A7F3-0F5D87ADE336,2021-08-21,2021,8,NA,6,NA,Incomplete,No,NA,NA,05:15:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E99AE478-E584-4739-A09F-54092E5CC8B8,2023-08-12,2023,8,60,1,60,Complete,No,NA,NA,16:29:00,17:29:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9AA96B6-69CA-48C1-96E2-B361C394B01F,2023-09-16,2023,9,215,2,430,Complete,No,NA,NA,09:00:00,12:35:00,1,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE
E9BA97D7-0077-4DAF-83BF-DBC6BE8E6CE2,2021-10-02,2021,10,415,4,1660,Complete,Yes,NA,NA,07:00:00,13:55:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
E9C00940-72E6-434A-8DAF-38296B95839C,2021-09-20,2021,9,100,1,100,Complete,No,NA,NA,15:00:00,16:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9C2B167-C58A-4633-857D-620B05AA6976,2021-09-08,2021,9,65,1,65,Complete,No,NA,NA,06:30:00,07:35:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9C7DDD2-14A0-4830-9484-D8176ABD84F4,2021-09-07,2021,9,290,2,580,Complete,No,NA,NA,09:00:00,13:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9C985D4-9099-4139-8E27-B354F908EEC7,2021-09-17,2021,9,130,1,130,Complete,No,NA,NA,14:30:00,16:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9D0C2B0-2324-462B-9612-FF32CBE505EA,2021-09-07,2021,9,210,2,420,Complete,No,NA,NA,10:00:00,13:30:00,0,0,0,0,0,1,0,1,0,1,0,1,TRUE,FALSE,FALSE,TRUE
E9D2A0B7-4F44-4135-8A9D-51D6DA68359F,2023-10-18,2023,10,60,1,60,Complete,No,NA,NA,11:24:00,12:24:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9DB3B3E-5C78-4105-A8EF-29F992020482,2022-09-30,2022,9,423,1,423,Complete,No,NA,NA,06:05:00,13:08:00,1,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE
E9DF764F-9D66-409A-9E04-06F3434A2B12,2023-09-16,2023,9,114,2,228,Complete,No,NA,NA,17:00:00,18:54:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9E7F0D4-3387-4525-B37B-6F4302B42971,2022-08-25,2022,8,110,1,110,Complete,No,NA,NA,06:00:00,07:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
E9F22CA8-148E-4F18-8041-E83E1E273E66,2023-09-29,2023,9,121,1,121,Complete,No,NA,NA,08:32:00,10:33:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA0248EF-2FBF-4193-9E39-BB1500A0855C,2021-09-17,2021,9,115,1,115,Complete,No,NA,NA,12:30:00,14:25:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA04289E-5DA1-4907-86BB-29EC9348B7AC,2023-08-24,2023,8,209,1,209,Complete,No,NA,NA,05:45:00,09:14:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
EA04C62A-4D5A-499E-BD54-99945DF6E4F6,2021-08-17,2021,8,270,1,270,Complete,No,NA,NA,05:30:00,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA1A57F7-9BB3-4823-989B-5C5BD9AE19FC,2023-09-08,2023,9,122,1,122,Complete,No,NA,NA,09:15:00,11:17:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA227F2D-A876-460C-80D9-DF7A0E13172C,2021-09-11,2021,9,219,2,438,Complete,No,NA,NA,08:30:00,12:09:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA24B5A1-6E2E-4D26-93EB-4CAB09A26F43,2021-09-03,2021,9,180,1,180,Complete,No,NA,NA,05:30:00,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA3E8368-C101-47F9-A04E-D6FF04F7C2C2,2021-09-04,2021,9,280,2,560,Complete,No,NA,NA,06:30:00,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA3EA0CA-A7D6-42D6-8EA5-BD6D649F54AD,2022-09-14,2022,9,145,1,145,Complete,No,NA,NA,11:00:00,13:25:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA403036-1874-42A5-9DA6-A85CDD4D220C,2021-08-25,2021,8,70,1,70,Complete,No,NA,NA,06:30:00,07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA514F55-BB41-48EA-AE99-F350FA4765F3,2022-09-17,2022,9,462,2,924,Complete,No,NA,NA,08:30:00,16:12:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA527EF4-F5A6-4EC5-99FC-26ADFA90750A,2021-08-14,2021,8,230,1,230,Complete,No,NA,NA,05:10:00,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA57AF42-B31C-4A0C-8530-F07DD613DE94,2021-09-04,2021,9,115,1,115,Complete,No,NA,NA,06:30:00,08:25:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA59275D-819B-45AA-8278-ECD7AC5DB2B4,2022-09-09,2022,9,167,1,167,Complete,No,NA,NA,10:30:00,13:17:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA6B3D12-3ECC-4E29-B61B-9B00BB4FC919,2023-09-30,2023,9,291,1,291,Complete,No,NA,NA,05:30:00,10:21:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA6DB9F6-34C8-4B68-A586-42953004072C,2022-10-07,2022,10,143,1,143,Complete,No,NA,NA,06:20:00,08:43:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA6DFFF1-C178-4B81-A5D3-21CEE9732567,2022-09-13,2022,9,503,2,1006,Complete,No,NA,NA,09:00:00,17:23:00,0,2,1,1,0,0,0,0,0,2,1,1,TRUE,FALSE,TRUE,TRUE
EA7129AF-DD6E-4480-8714-A142C77BD5E0,2021-09-04,2021,9,220,2,440,Complete,No,NA,NA,15:00:00,18:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA72B5DF-A402-4E58-B33A-7E1DFBA0AF06,2022-08-26,2022,8,240,1,240,Complete,No,NA,NA,06:30:00,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA7D19B9-997E-4CB5-8B5E-BEE49CC214E7,2022-08-05,2022,8,150,1,150,Complete,No,NA,NA,06:00:00,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA7D5B18-6959-411D-BFF8-73C8A1D41DAB,2023-08-05,2023,8,142,1,142,Complete,No,NA,NA,18:00:00,20:22:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA859017-FB0A-491F-9EFC-E0E9AE56B8A1,2021-08-21,2021,8,270,1,270,Complete,No,NA,NA,07:00:00,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
EA864E41-53B1-4712-804A-35A8D3017354,2022-09-03,2022,9,177,1,177,Complete,No,NA,NA,06:30:00,09:27:00,0,0,0,0,0,1,1,0,0,1,1,0,TRUE,FALSE,TRUE,FALSE
EAAE3B1F-39CD-4C9B-A30F-4B389700C5E6,2022-08-26,2022,8,56,1,56,Complete,No,NA,NA,14:45:00,15:41:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
